sample_id,source_file,source_line,original_label,new_label,confidence,human_label,evidence,summary
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,1,inefficient_exploration,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 16, 'north': 27, 'west': 29, 'noop': 25, 'east': 3, 'south': 2} | Load action counts by agent: [12, 4] | Mean absolute state change: 0.030000 | State variation: 1.758950"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,121,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 5, 'load': 34, 'west': 103, 'south': 7, 'north': 4} | Load action counts by agent: [5, 16, 13] | Mean absolute state change: 0.028889 | State variation: 2.487158"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,122,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 125, 'noop': 3, 'load': 19, 'west': 3, 'east': 3} | Load action counts by agent: [3, 7, 9] | Mean absolute state change: 0.018889 | State variation: 2.868823"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,123,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 110, 'load': 23, 'south': 12, 'north': 4, 'east': 4} | Load action counts by agent: [4, 7, 12] | Mean absolute state change: 0.037778 | State variation: 2.718593"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,124,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 122, 'load': 15, 'west': 6, 'east': 5, 'north': 2, 'noop': 3} | Load action counts by agent: [4, 10, 1] | Mean absolute state change: 0.028889 | State variation: 2.776121"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,125,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 7, 'south': 113, 'load': 23, 'east': 7, 'noop': 2, 'north': 1} | Load action counts by agent: [13, 4, 6] | Mean absolute state change: 0.032222 | State variation: 2.688692"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,126,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 117, 'load': 20, 'noop': 3, 'west': 2, 'east': 10, 'north': 1} | Load action counts by agent: [4, 15, 1] | Mean absolute state change: 0.027778 | State variation: 2.784277"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,127,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 69, 'west': 17, 'load': 40, 'east': 21, 'north': 4, 'noop': 2} | Load action counts by agent: [7, 12, 21] | Mean absolute state change: 0.047778 | State variation: 2.639020"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,128,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 2, 'east': 15, 'south': 92, 'west': 12, 'load': 29, 'north': 3} | Load action counts by agent: [9, 17, 3] | Mean absolute state change: 0.042222 | State variation: 2.918813"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,129,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 31, 'east': 9, 'south': 106, 'noop': 1, 'north': 2, 'west': 4} | Load action counts by agent: [9, 17, 5] | Mean absolute state change: 0.027778 | State variation: 2.836468"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,130,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 7, 'load': 35, 'west': 16, 'noop': 61, 'east': 16, 'north': 18} | Load action counts by agent: [6, 20, 9] | Mean absolute state change: 0.047778 | State variation: 2.612532"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,131,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'load': 15, 'east': 6, 'south': 128, 'noop': 1, 'west': 3} | Load action counts by agent: [9, 2, 4] | Mean absolute state change: 0.020000 | State variation: 2.896144"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,132,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 4, 'south': 118, 'load': 26, 'west': 4, 'noop': 1} | Load action counts by agent: [9, 4, 13] | Mean absolute state change: 0.027778 | State variation: 3.003569"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,133,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 9, 'load': 28, 'south': 98, 'west': 13, 'noop': 3, 'north': 2} | Load action counts by agent: [14, 10, 4] | Mean absolute state change: 0.031111 | State variation: 2.888048"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,134,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'west': 5, 'south': 131, 'east': 4, 'load': 12, 'noop': 1} | Load action counts by agent: [1, 5, 6] | Mean absolute state change: 0.025556 | State variation: 2.475774"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,135,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 11, 'south': 93, 'west': 12, 'load': 32, 'noop': 4, 'north': 1} | Load action counts by agent: [15, 13, 4] | Mean absolute state change: 0.042222 | State variation: 2.785458"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,136,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 4, 'west': 113, 'noop': 1, 'load': 30, 'south': 5} | Load action counts by agent: [16, 9, 5] | Mean absolute state change: 0.018889 | State variation: 2.601754"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,137,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 3, 'south': 126, 'load': 16, 'west': 7, 'noop': 1} | Load action counts by agent: [12, 1, 3] | Mean absolute state change: 0.028889 | State variation: 2.811012"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,138,target_miscoordination,target_miscoordination,0.57,,"Load attempts are highly imbalanced across agents, suggesting incompatible target choices.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'south': 127, 'noop': 1, 'west': 6, 'load': 17, 'east': 2} | Load action counts by agent: [9, 2, 6] | Mean absolute state change: 0.027778 | State variation: 2.924805"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,139,target_miscoordination,inefficient_exploration,0.62,,"No positive reward events were observed, indicating ineffective exploration or failure to reach food.","Environment: lbforaging:Foraging-10x10-3p-3f-v3 | Episode length: 51 | Number of agents: 3 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'noop': 3, 'west': 8, 'south': 129, 'east': 4, 'load': 9} | Load action counts by agent: [4, 4, 1] | Mean absolute state change: 0.030000 | State variation: 2.787592"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,140,insufficient_cooperation,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'east': 44, 'south': 37, 'west': 1, 'north': 3, 'noop': 13, 'load': 4} | Load action counts by agent: [0, 4] | Mean absolute state change: 0.035000 | State variation: 2.437746"
,/data/lab/AAAI_repo/results/phase2_full_semantic_20260704_175517/phase2_validation_records.jsonl,141,insufficient_cooperation,insufficient_cooperation,0.68,,"Only one or no agents executed load actions, indicating weak cooperative collection.","Environment: lbforaging:Foraging-8x8-2p-2f-coop-v3 | Episode length: 51 | Number of agents: 2 | Episode return: 0.0000 | Success threshold reached: not configured | Positive reward steps: 0 | Zero reward steps: 51 | Action histogram: {'north': 76, 'east': 3, 'south': 3, 'load': 2, 'west': 17, 'noop': 1} | Load action counts by agent: [0, 2] | Mean absolute state change: 0.040000 | State variation: 1.742762"
